id_for_x,ctf_id,a,found_a,abstains,certifies_infeasibility,exec_time
3134,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-2.), array(0.)]",True,False,False,0.0030200000000002447
3135,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3136,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-4.), array(0.), array(-5.), array(-1.), array(0.)]",True,False,False,0.0029599999999998516
3137,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3138,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(-5.), array(-3.), array(0.)]",True,False,False,0.0029360000000000497
3139,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(1.), array(0.), array(0.), array(-5.), array(-2.), array(0.)]",True,False,False,0.0029409999999998604
3140,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3141,1,,False,False,True,0.001334999999999198
3142,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(0.), array(-1.), array(-5.), array(0.), array(-3.), array(-5.), array(-1.)]",True,False,False,0.002953999999999901
3143,1,"[array(0.), array(0.), array(1.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-3.), array(-1.)]",True,False,False,0.0029479999999999507
3144,1,,False,False,True,0.001318999999999626
3145,1,,False,False,True,0.0013270000000007443
3146,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3147,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3148,1,,False,False,True,0.0013180000000003744
3149,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3150,1,,False,False,True,0.0013180000000003744
3151,1,"[array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-4.), array(-5.), array(-1.)]",True,False,False,0.002937999999999441
3152,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3153,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-2.), array(0.)]",True,False,False,0.002945999999999671
3154,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002942
3155,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3156,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-3.), array(-5.), array(-3.), array(-1.)]",True,False,False,0.0029530000000006495
3157,1,,False,False,True,0.0013370000000003657
3158,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002945999999999671
3159,1,,False,False,True,0.001318999999999626
3160,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3161,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-5.), array(-1.)]",True,False,False,0.0029319999999994906
3162,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-2.), array(-5.), array(-5.), array(-3.), array(0.)]",True,False,False,0.0029320000000003787
3163,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3164,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(0.), array(-3.), array(0.), array(-5.), array(-3.), array(0.)]",True,False,False,0.002923000000000009
3165,1,,False,False,True,0.0013329999999998066
3166,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3167,1,,False,False,True,0.0013209999999999056
3168,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3169,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3170,1,,False,False,True,0.0013230000000001851
3171,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3172,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(-5.), array(-2.), array(0.)]",True,False,False,0.0029140000000005273
3173,1,,False,False,True,0.0013170000000002346
3174,1,,False,False,True,0.0013039999999993057
3175,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-4.), array(0.)]",True,False,False,0.002931000000000239
3176,1,,False,False,True,0.0013230000000001851
3177,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3178,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(0.), array(-1.), array(0.), array(0.), array(-5.), array(-3.), array(-1.)]",True,False,False,0.002942
3179,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-4.), array(0.), array(-5.), array(-2.), array(0.)]",True,False,False,0.0029370000000001895
3180,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029360000000000497
3181,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-1.), array(0.)]",True,False,False,0.0029399999999997206
3182,1,,False,False,True,0.0013170000000002346
3183,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3184,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3185,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-1.), array(0.)]",True,False,False,0.002963000000000271
3186,1,,False,False,True,0.0013179999999994862
3187,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3188,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3189,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-4.), array(0.)]",True,False,False,0.002946999999999811
3190,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-4.), array(0.)]",True,False,False,0.0029360000000000497
3191,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-4.), array(-5.), array(0.)]",True,False,False,0.0029530000000006495
3192,1,"[array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-3.), array(0.), array(-3.), array(-5.), array(-1.)]",True,False,False,0.002911000000000108
3193,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-3.), array(0.)]",True,False,False,0.002946999999999811
3194,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029360000000000497
3195,1,,False,False,True,0.0013430000000003162
3196,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3197,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3198,1,,False,False,True,0.0013319999999996668
3199,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(-5.), array(-4.), array(0.)]",True,False,False,0.002938999999999581
3200,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029570000000003205
3201,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3202,1,,False,False,True,0.0013239999999994367
3203,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3204,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(0.), array(0.), array(-1.), array(0.)]",True,False,False,0.003070000000000128
3205,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.00309399999999993
3206,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(1.), array(0.), array(0.), array(-5.), array(-5.), array(0.)]",True,False,False,0.003013999999999406
3207,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.), array(-4.), array(0.)]",True,False,False,0.002962000000000131
3208,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(0.), array(0.)]",True,False,False,0.0029580000000004603
3209,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(0.), array(-4.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002957999999999572
3210,1,,False,False,True,0.0013459999999998473
3211,1,,False,False,True,0.0013390000000006452
3212,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-2.), array(0.), array(-5.), array(-5.), array(0.)]",True,False,False,0.002974000000000032
3213,1,,False,False,True,0.0013179999999994862
3214,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(0.), array(0.), array(-4.), array(0.), array(0.)]",True,False,False,0.002938999999999581
3215,1,,False,False,True,0.0013449999999997075
3216,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(0.), array(0.)]",True,False,False,0.0029170000000000584
3217,1,,False,False,True,0.001340000000000785
3218,1,"[array(0.), array(0.), array(1.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-4.), array(-5.), array(-3.), array(-5.), array(0.)]",True,False,False,0.002963000000000271
